08/01/2001,ETANOL HIDRATADO,CENTRO OESTE,1974,R$/l,1.0836,0.1094,0.74,1.406,0.2788,0.100959763750461,0.8048,0.10206,0.425,1.15,0.127
08/01/2001,ETANOL HIDRATADO,NORDESTE,5713,R$/l,1.1384,0.11678,0.7,1.58,0.194,0.102582572030921,0.9444,0.09706,0.431,1.2419,0.103
08/01/2001,ETANOL HIDRATADO,NORTE,952,R$/l,1.2721,0.09818,1.08,1.65,0.2399,0.0771794670230328,1.0322,0.14486,0.616,1.342,0.14
08/01/2001,ETANOL HIDRATADO,SUDESTE,16210,R$/l,0.9354,0.14393,0.669,1.499,0.1938,0.153870002138123,0.7416,0.13091,0.4,1.156,0.177
08/01/2001,ETANOL HIDRATADO,SUL,3947,R$/l,1.0621,0.19105,0.649,1.59,0.2164,0.179879484041051,0.8457,0.14519,0.5005,1.1959,0.172
09/01/2001,ETANOL HIDRATADO,CENTRO OESTE,2306,R$/l,1.0795,0.11261,0.79,1.37,0.276,0.104316813339509,0.8035,0.10836,0.425,1.1551,0.135
09/01/2001,ETANOL HIDRATADO,NORDESTE,5523,R$/l,1.1465,0.1195,0.7,1.58,0.1923,0.104230266027039,0.9542,0.10541,0.52,1.3366,0.11
09/01/2001,ETANOL HIDRATADO,NORTE,1404,R$/l,1.2908,0.10813,0.875,1.79,0.2612,0.0837697551905795,1.0296,0.15125,0.5486,1.4207,0.147
09/01/2001,ETANOL HIDRATADO,SUDESTE,18374,R$/l,0.9488,0.14584,0.63,1.49,0.2001,0.153709949409781,0.7487,0.13346,0.38,1.1871,0.178
09/01/2001,ETANOL HIDRATADO,SUL,5387,R$/l,1.0767,0.17305,0.64,1.45,0.2483,0.160722578248351,0.8284,0.14397,0.474,1.1646,0.174
10/01/2001,ETANOL HIDRATADO,CENTRO OESTE,3129,R$/l,1.0996,0.10336,0.799,1.47,0.2847,0.0939978173881411,0.8149,0.10314,0.4754,1.1551,0.127
10/01/2001,ETANOL HIDRATADO,NORDESTE,6880,R$/l,1.1539,0.11676,0.7,1.58,0.196,0.10118727792703,0.9579,0.10431,0.52,1.3366,0.109
10/01/2001,ETANOL HIDRATADO,NORTE,1728,R$/l,1.2946,0.10658,0.92,1.88,0.2678,0.082326587362892,1.0268,0.1443,0.5853,1.3319,0.141
10/01/2001,ETANOL HIDRATADO,SUDESTE,23130,R$/l,0.9594,0.14387,0.65,1.58,0.2046,0.14995830727538,0.7548,0.12968,0.4,1.2,0.172
10/01/2001,ETANOL HIDRATADO,SUL,7169,R$/l,1.0981,0.14474,0.659,1.51,0.253,0.131809489117567,0.8451,0.12352,0.5005,1.2801,0.146
11/01/2001,ETANOL HIDRATADO,CENTRO OESTE,2594,R$/l,1.099,0.09356,0.82,1.5,0.2754,0.0851319381255687,0.8236,0.10287,0.495,1.1,0.125
11/01/2001,ETANOL HIDRATADO,NORDESTE,5569,R$/l,1.1512,0.11608,0.7,1.58,0.1938,0.100833912439194,0.9574,0.10343,0.4103,1.2628,0.108
11/01/2001,ETANOL HIDRATADO,NORTE,1426,R$/l,1.2905,0.10811,0.88,1.88,0.2742,0.0837737311119721,1.0163,0.14545,0.5488,1.28,0.143
11/01/2001,ETANOL HIDRATADO,SUDESTE,19194,R$/l,0.9532,0.14271,0.67,1.58,0.1996,0.149716743600504,0.7536,0.12878,0.41,1.1905,0.171
11/01/2001,ETANOL HIDRATADO,SUL,5809,R$/l,1.0883,0.15509,0.729,1.51,0.2384,0.142506661766057,0.8499,0.12315,0.5005,1.2871,0.145
12/01/2001,ETANOL HIDRATADO,CENTRO OESTE,3056,R$/l,1.1004,0.09131,0.81,1.41,0.2739,0.0829789167575427,0.8265,0.10401,0.4908,1.0933,0.126
12/01/2001,ETANOL HIDRATADO,NORDESTE,6292,R$/l,1.1458,0.11861,0.7,1.58,0.1914,0.103517193227439,0.9544,0.10484,0.4103,1.2628,0.11
12/01/2001,ETANOL HIDRATADO,NORTE,1557,R$/l,1.2878,0.11381,0.93,1.88,0.2746,0.0883755241497127,1.0132,0.14524,0.57,1.338,0.143
12/01/2001,ETANOL HIDRATADO,SUDESTE,21380,R$/l,0.9513,0.13924,0.67,1.48,0.1968,0.146368127825081,0.7545,0.12613,0.4,1.1905,0.167
12/01/2001,ETANOL HIDRATADO,SUL,6221,R$/l,1.0773,0.16026,0.73,1.51,0.2303,0.148760790866054,0.847,0.12381,0.5,1.3155,0.146
01/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3714,R$/l,1.0941,0.09681,0.85,1.85,0.266,0.0884836852207294,0.8281,0.09962,0.5324,1.125,0.12
01/01/2002,ETANOL HIDRATADO,NORDESTE,6199,R$/l,1.1326,0.12781,0.6,1.58,0.1824,0.112846547766202,0.9502,0.10586,0.4103,1.2628,0.111
01/01/2002,ETANOL HIDRATADO,NORTE,1651,R$/l,1.2777,0.1144,0.95,1.88,0.2802,0.0895358847929874,0.9975,0.15166,0.5728,1.338,0.152
01/01/2002,ETANOL HIDRATADO,SUDESTE,22994,R$/l,0.9422,0.13455,0.659,1.5,0.1857,0.14280407556782,0.7565,0.12154,0.4278,1.225,0.161
01/01/2002,ETANOL HIDRATADO,SUL,6896,R$/l,1.0708,0.15766,0.729,1.5,0.223,0.147235711617482,0.8478,0.12449,0.4939,1.3155,0.147
02/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3256,R$/l,1.0794,0.09249,0.719,1.65,0.2494,0.085686492495831,0.83,0.09424,0.5324,1.0799,0.114
02/01/2002,ETANOL HIDRATADO,NORDESTE,5571,R$/l,1.1191,0.12898,0.74,1.5,0.1731,0.115253328567599,0.946,0.10323,0.4103,1.263,0.109
02/01/2002,ETANOL HIDRATADO,NORTE,1421,R$/l,1.2706,0.11558,0.88,1.88,0.2692,0.0909648984731623,1.0014,0.14691,0.54,1.3,0.147
02/01/2002,ETANOL HIDRATADO,SUDESTE,20386,R$/l,0.9352,0.13214,0.679,1.5,0.1829,0.141295979469632,0.7523,0.12217,0.47,1.2431,0.162
02/01/2002,ETANOL HIDRATADO,SUL,5856,R$/l,1.0663,0.1588,0.72,1.499,0.221,0.148926193378974,0.8453,0.12531,0.4939,1.177,0.148
03/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3337,R$/l,1.0807,0.09295,0.85,1.37,0.249,0.0860090681965393,0.8317,0.09647,0.5067,1.0665,0.116
03/01/2002,ETANOL HIDRATADO,NORDESTE,5521,R$/l,1.113,0.13266,0.7,1.5,0.1759,0.119191374663073,0.9371,0.10849,0.4103,1.2056,0.116
03/01/2002,ETANOL HIDRATADO,NORTE,1409,R$/l,1.269,0.11669,0.88,1.7,0.2666,0.0919542947202522,1.0024,0.14974,0.5732,1.31,0.149
03/01/2002,ETANOL HIDRATADO,SUDESTE,20258,R$/l,0.936,0.13464,0.659,1.49,0.1883,0.143846153846154,0.7477,0.12649,0.4375,1.1811,0.169
03/01/2002,ETANOL HIDRATADO,SUL,5961,R$/l,1.0666,0.15604,0.727,1.494,0.2233,0.146296643540221,0.8433,0.12193,0.4939,1.22,0.145
04/01/2002,ETANOL HIDRATADO,CENTRO OESTE,4186,R$/l,1.0803,0.09686,0.809,1.5,0.2533,0.0896602795519763,0.827,0.09321,0.5247,1.0744,0.113
04/01/2002,ETANOL HIDRATADO,NORDESTE,6716,R$/l,1.109,0.12952,0.75,1.5,0.1889,0.116789900811542,0.9201,0.11696,0.4103,1.1681,0.127
04/01/2002,ETANOL HIDRATADO,NORTE,1680,R$/l,1.2713,0.11712,0.85,1.7,0.2575,0.0921261700621411,1.0138,0.13877,0.6165,1.31,0.137
04/01/2002,ETANOL HIDRATADO,SUDESTE,25189,R$/l,0.937,0.12966,0.659,1.5,0.1905,0.13837780149413,0.7465,0.125,0.32,1.289,0.167
04/01/2002,ETANOL HIDRATADO,SUL,7232,R$/l,1.0681,0.15105,0.739,1.49,0.2238,0.141419342758169,0.8443,0.1171,0.5489,1.22,0.139
05/01/2002,ETANOL HIDRATADO,CENTRO OESTE,4093,R$/l,1.0772,0.09499,0.75,1.5,0.2567,0.088182324545117,0.8205,0.09376,0.523,1.0721,0.114
05/01/2002,ETANOL HIDRATADO,NORDESTE,7331,R$/l,1.0952,0.12732,0.73,1.5,0.1915,0.116252739225712,0.9037,0.11766,0.41,1.2078,0.13
05/01/2002,ETANOL HIDRATADO,NORTE,1711,R$/l,1.2767,0.1097,0.97,1.7,0.2779,0.0859246494869586,0.9988,0.15334,0.62,1.298,0.154
05/01/2002,ETANOL HIDRATADO,SUDESTE,25974,R$/l,0.9286,0.12915,0.659,1.399,0.1904,0.139080335989662,0.7382,0.12663,0.4101,1.1178,0.172
05/01/2002,ETANOL HIDRATADO,SUL,7809,R$/l,1.0574,0.1522,0.719,1.49,0.2186,0.143937961036505,0.8388,0.11921,0.51,1.177,0.142
06/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3330,R$/l,1.0715,0.09776,0.779,1.4,0.2639,0.0912365842277182,0.8076,0.09903,0.4302,1.064,0.123
06/01/2002,ETANOL HIDRATADO,NORDESTE,5634,R$/l,1.0905,0.12694,0.79,1.5,0.1884,0.116405318661165,0.9021,0.1119,0.4103,1.1848,0.124
06/01/2002,ETANOL HIDRATADO,NORTE,1346,R$/l,1.2701,0.10799,0.9,1.7,0.265,0.0850248011967562,1.0051,0.14666,0.6,1.385,0.146
06/01/2002,ETANOL HIDRATADO,SUDESTE,20451,R$/l,0.9144,0.14015,0.537,1.599,0.1996,0.15326990376203,0.7148,0.14435,0.3869,1.1178,0.202
06/01/2002,ETANOL HIDRATADO,SUL,6033,R$/l,1.05,0.15724,0.719,1.46,0.2176,0.149752380952381,0.8324,0.1231,0.4676,1.177,0.148
07/01/2002,ETANOL HIDRATADO,CENTRO OESTE,4943,R$/l,0.9923,0.11391,0.5,1.34,0.2628,0.11479391313111,0.7295,0.11371,0.4003,1.097,0.156
07/01/2002,ETANOL HIDRATADO,NORDESTE,8387,R$/l,1.0904,0.12166,0.59,1.5,0.2013,0.111573734409391,0.8891,0.10694,0.41,1.3301,0.12
07/01/2002,ETANOL HIDRATADO,NORTE,2000,R$/l,1.2691,0.115,0.97,1.7,0.2744,0.0906153967378457,0.9947,0.15851,0.517,1.33,0.159
07/01/2002,ETANOL HIDRATADO,SUDESTE,30261,R$/l,0.8496,0.16122,0.529,1.4,0.209,0.18975988700565,0.6406,0.15291,0.367,1.1309,0.239
07/01/2002,ETANOL HIDRATADO,SUL,9019,R$/l,1.0017,0.17315,0.599,1.46,0.2262,0.172856144554258,0.7755,0.14058,0.426,1.2009,0.181
08/01/2002,ETANOL HIDRATADO,CENTRO OESTE,4010,R$/l,0.9711,0.0971,0.71,1.328,0.2791,0.099989702399341,0.692,0.08924,0.4,1.0703,0.129
08/01/2002,ETANOL HIDRATADO,NORDESTE,6526,R$/l,1.085,0.12203,0.76,1.5,0.2092,0.112470046082949,0.8758,0.10382,0.377,1.1664,0.119
08/01/2002,ETANOL HIDRATADO,NORTE,1559,R$/l,1.2619,0.12084,0.97,1.7,0.2916,0.0957603613598542,0.9703,0.1688,0.517,1.33,0.174
08/01/2002,ETANOL HIDRATADO,SUDESTE,25086,R$/l,0.8229,0.14294,0.539,1.399,0.2045,0.173702758536882,0.6184,0.11849,0.379,1.2272,0.192
08/01/2002,ETANOL HIDRATADO,SUL,7158,R$/l,0.9582,0.15617,0.595,1.46,0.2219,0.162982675850553,0.7363,0.1269,0.4398,1.1547,0.172
09/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3343,R$/l,0.9752,0.11524,0.69,1.328,0.2558,0.118170631665299,0.7194,0.09094,0.3643,1.0776,0.126
09/01/2002,ETANOL HIDRATADO,NORDESTE,5380,R$/l,1.0813,0.12266,0.7,1.5,0.2034,0.113437528900398,0.8779,0.09934,0.41,1.17,0.113
09/01/2002,ETANOL HIDRATADO,NORTE,1303,R$/l,1.2614,0.1214,1.01,1.7,0.2964,0.0962422704931029,0.965,0.16955,0.4801,1.3362,0.176
09/01/2002,ETANOL HIDRATADO,SUDESTE,21933,R$/l,0.8596,0.12109,0.589,1.399,0.1954,0.140867845509539,0.6642,0.10798,0.3869,1.101,0.163
09/01/2002,ETANOL HIDRATADO,SUL,5934,R$/l,0.9862,0.1375,0.639,1.498,0.2301,0.139424051916447,0.7561,0.11202,0.4253,1.12,0.148
10/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3530,R$/l,1.1029,0.12916,0.79,1.49,0.2734,0.11710943875238,0.8295,0.09403,0.5212,1.13,0.113
10/01/2002,ETANOL HIDRATADO,NORDESTE,5770,R$/l,1.0856,0.12107,0.75,1.5,0.188,0.111523581429624,0.8976,0.1031,0.41,1.2649,0.115
10/01/2002,ETANOL HIDRATADO,NORTE,1361,R$/l,1.2656,0.12337,0.95,1.7,0.2893,0.0974794563843236,0.9763,0.15568,0.523,1.3362,0.159
10/01/2002,ETANOL HIDRATADO,SUDESTE,22137,R$/l,0.951,0.10746,0.649,1.5,0.1899,0.112996845425868,0.7611,0.10736,0.3792,1.155,0.141
10/01/2002,ETANOL HIDRATADO,SUL,6434,R$/l,1.0619,0.12638,0.729,1.5,0.2266,0.119013089744797,0.8353,0.12347,0.4863,1.2489,0.148
11/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3046,R$/l,1.4624,0.15283,0.99,1.739,0.3809,0.104506291028446,1.0815,0.14069,0.594,1.4364,0.13
11/01/2002,ETANOL HIDRATADO,NORDESTE,4943,R$/l,1.3543,0.15502,0.89,1.839,0.3248,0.114465037288636,1.0295,0.17265,0.4897,1.6277,0.168
11/01/2002,ETANOL HIDRATADO,NORTE,1152,R$/l,1.4929,0.13332,1.045,1.87,0.4084,0.0893026994440351,1.0845,0.18313,0.573,1.544,0.169
11/01/2002,ETANOL HIDRATADO,SUDESTE,19514,R$/l,1.2282,0.1331,0.83,1.76,0.285,0.108369972317212,0.9432,0.15497,0.475,1.4916,0.164
11/01/2002,ETANOL HIDRATADO,SUL,5476,R$/l,1.3657,0.15887,0.859,1.84,0.3435,0.116328622684338,1.0222,0.18627,0.5,1.4873,0.182
12/01/2002,ETANOL HIDRATADO,CENTRO OESTE,3777,R$/l,1.4635,0.14046,1.05,1.84,0.2983,0.0959754014349163,1.1652,0.09553,0.675,1.6309,0.082
12/01/2002,ETANOL HIDRATADO,NORDESTE,6046,R$/l,1.3785,0.14126,0.96,1.839,0.2393,0.102473703300689,1.1392,0.16653,0.4897,1.6277,0.146
12/01/2002,ETANOL HIDRATADO,NORTE,1447,R$/l,1.5484,0.12212,1.1,1.97,0.3524,0.0788685094290881,1.196,0.18035,0.6163,1.5458,0.151
12/01/2002,ETANOL HIDRATADO,SUDESTE,24150,R$/l,1.2396,0.13997,0.799,1.76,0.2293,0.112915456598903,1.0103,0.15177,0.521,1.4526,0.15
12/01/2002,ETANOL HIDRATADO,SUL,6768,R$/l,1.384,0.15498,0.979,1.91,0.2719,0.111979768786127,1.1121,0.15881,0.5977,1.8791,0.143
01/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3025,R$/l,1.5304,0.13029,1.179,1.82,0.321,0.0851346053319394,1.2094,0.09917,0.675,1.6779,0.082
01/01/2003,ETANOL HIDRATADO,NORDESTE,5062,R$/l,1.3938,0.1374,0.98,1.839,0.2001,0.0985794231597073,1.1937,0.14632,0.5151,1.5789,0.123
01/01/2003,ETANOL HIDRATADO,NORTE,1135,R$/l,1.5943,0.11069,1.34,1.97,0.3223,0.0694285893495578,1.272,0.15759,0.6163,1.591,0.124
01/01/2003,ETANOL HIDRATADO,SUDESTE,19784,R$/l,1.3263,0.10792,0.939,1.849,0.2296,0.081369222649476,1.0967,0.12543,0.442,1.5057,0.114
01/01/2003,ETANOL HIDRATADO,SUL,5536,R$/l,1.4676,0.18074,1.099,1.984,0.2848,0.123153447805942,1.1828,0.16544,0.5051,1.6974,0.14
02/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3013,R$/l,1.6833,0.08119,1.35,1.94,0.3357,0.0482326382700648,1.3476,0.13229,0.833,1.7406,0.098
02/01/2003,ETANOL HIDRATADO,NORDESTE,4876,R$/l,1.5652,0.20361,1.15,2.3,0.2982,0.130085612062356,1.267,0.16556,0.5151,1.8177,0.131
02/01/2003,ETANOL HIDRATADO,NORTE,1128,R$/l,1.801,0.16981,1.4,2.49,0.4105,0.0942865074958356,1.3905,0.18883,0.61,1.9868,0.136
02/01/2003,ETANOL HIDRATADO,SUDESTE,19540,R$/l,1.513,0.15626,1.099,2.079,0.2931,0.103278255122274,1.2199,0.15746,0.5815,1.789,0.129
02/01/2003,ETANOL HIDRATADO,SUL,5472,R$/l,1.6611,0.18145,1.239,2.28,0.3522,0.10923484438023,1.3089,0.18913,0.5051,1.8816,0.144
03/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3355,R$/l,1.696,0.07845,1.47,1.94,0.2735,0.0462558962264151,1.4225,0.11617,0.8908,1.7193,0.082
03/01/2003,ETANOL HIDRATADO,NORDESTE,5159,R$/l,1.6763,0.18178,1.24,2.3,0.2884,0.108441209807314,1.3879,0.19422,0.55,1.9003,0.14
03/01/2003,ETANOL HIDRATADO,NORTE,1218,R$/l,1.9121,0.16278,1.19,2.6,0.3549,0.085131530777679,1.5572,0.2256,0.93,2.1801,0.145
03/01/2003,ETANOL HIDRATADO,SUDESTE,21253,R$/l,1.5064,0.16727,1.13,2.079,0.2539,0.111039564524695,1.2525,0.17835,0.5815,1.7815,0.142
03/01/2003,ETANOL HIDRATADO,SUL,5934,R$/l,1.6612,0.18569,1.202,2.28,0.294,0.111780640500843,1.3672,0.18183,0.6529,1.8816,0.133
04/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3399,R$/l,1.6895,0.09928,1.39,1.99,0.288,0.0587629476176384,1.4015,0.11678,0.8556,2.0435,0.083
04/01/2003,ETANOL HIDRATADO,NORDESTE,5666,R$/l,1.6832,0.17427,1.19,2.3,0.2301,0.103534933460076,1.4531,0.17192,0.6949,1.9259,0.118
04/01/2003,ETANOL HIDRATADO,NORTE,1283,R$/l,1.9356,0.16496,1.4,2.6,0.3229,0.0852242198801405,1.6127,0.22529,0.9897,2.1801,0.14
04/01/2003,ETANOL HIDRATADO,SUDESTE,22665,R$/l,1.4714,0.189,1.087,2.079,0.2349,0.128449096098953,1.2365,0.19219,0.7209,2.5266,0.155
04/01/2003,ETANOL HIDRATADO,SUL,6400,R$/l,1.6305,0.1914,1.25,2.28,0.2826,0.11738730450782,1.3479,0.18095,0.7,1.832,0.134
05/01/2003,ETANOL HIDRATADO,CENTRO OESTE,2993,R$/l,1.5989,0.10785,1.34,1.89,0.2554,0.0674526236787792,1.3435,0.13465,0.7704,2.0573,0.1
05/01/2003,ETANOL HIDRATADO,NORDESTE,4730,R$/l,1.6802,0.16805,1.2,2.3,0.21,0.10001785501726,1.4702,0.15583,0.8,1.9259,0.106
05/01/2003,ETANOL HIDRATADO,NORTE,1098,R$/l,1.9295,0.1786,1.58,2.6,0.3123,0.0925628401140192,1.6172,0.23309,0.9376,2.1808,0.144
05/01/2003,ETANOL HIDRATADO,SUDESTE,19554,R$/l,1.4058,0.20217,0.899,2.079,0.2147,0.143811352966283,1.1911,0.20363,0.7529,2.5266,0.171
05/01/2003,ETANOL HIDRATADO,SUL,5469,R$/l,1.5763,0.20344,1.15,2.136,0.2687,0.129061726828649,1.3076,0.18158,0.7324,1.7512,0.139
06/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3301,R$/l,1.4191,0.13679,1.049,1.89,0.2524,0.0963920794869988,1.1667,0.16794,0.5306,1.9862,0.144
06/01/2003,ETANOL HIDRATADO,NORDESTE,5292,R$/l,1.6456,0.16469,1.159,2.077,0.2223,0.100078998541565,1.4233,0.15316,0.555,1.8474,0.108
06/01/2003,ETANOL HIDRATADO,NORTE,1224,R$/l,1.8853,0.19073,1.35,2.6,0.3239,0.101166923036122,1.5614,0.25689,0.7766,2.1804,0.165
06/01/2003,ETANOL HIDRATADO,SUDESTE,21787,R$/l,1.2066,0.25954,0.69,2.079,0.2044,0.215100281783524,1.0022,0.26396,0.4869,2.5259,0.263
06/01/2003,ETANOL HIDRATADO,SUL,6048,R$/l,1.4491,0.23076,0.84,2.136,0.2792,0.159243668483887,1.1699,0.20772,0.5986,1.778,0.178
07/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3503,R$/l,1.2667,0.1536,0.9,1.78,0.326,0.121259966842978,0.9407,0.17067,0.423,1.502,0.181
07/01/2003,ETANOL HIDRATADO,NORDESTE,5509,R$/l,1.5625,0.16861,1.05,2.05,0.27,0.1079104,1.2925,0.16417,0.55,1.8474,0.127
07/01/2003,ETANOL HIDRATADO,NORTE,1248,R$/l,1.7576,0.23042,1.25,2.55,0.4031,0.131099226217569,1.3545,0.30818,0.5674,2.1801,0.228
07/01/2003,ETANOL HIDRATADO,SUDESTE,22541,R$/l,1.0668,0.24186,0.679,1.999,0.2328,0.226715410573678,0.834,0.23355,0.3729,2.5259,0.28
07/01/2003,ETANOL HIDRATADO,SUL,6329,R$/l,1.2323,0.22577,0.72,1.99,0.2909,0.183210257242555,0.9414,0.19473,0.444,1.79,0.207
08/01/2003,ETANOL HIDRATADO,CENTRO OESTE,2984,R$/l,1.2787,0.15216,0.8,1.79,0.3408,0.118995855165402,0.9379,0.13473,0.4954,1.4587,0.144
08/01/2003,ETANOL HIDRATADO,NORDESTE,4680,R$/l,1.4897,0.17893,1.01,2.05,0.2791,0.120111431831912,1.2106,0.15107,0.55,1.778,0.125
08/01/2003,ETANOL HIDRATADO,NORTE,1060,R$/l,1.6797,0.24554,1.1,2.55,0.4241,0.146180865630767,1.2556,0.27921,0.6212,2.1801,0.222
08/01/2003,ETANOL HIDRATADO,SUDESTE,19422,R$/l,1.0901,0.20114,0.72,2.109,0.2538,0.184515182093386,0.8363,0.16651,0.4309,1.7033,0.199
08/01/2003,ETANOL HIDRATADO,SUL,5406,R$/l,1.256,0.16881,0.799,1.89,0.3394,0.134402866242038,0.9166,0.15796,0.486,1.6,0.172
09/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3638,R$/l,1.3324,0.12546,1.02,1.79,0.308,0.0941609126388472,1.0244,0.10822,0.5292,1.6564,0.106
09/01/2003,ETANOL HIDRATADO,NORDESTE,5570,R$/l,1.4772,0.17605,1.01,2.12,0.2886,0.119178174925535,1.1886,0.14435,0.55,1.778,0.121
09/01/2003,ETANOL HIDRATADO,NORTE,1296,R$/l,1.6885,0.24093,1.159,2.4,0.4406,0.142688777021025,1.2479,0.2478,0.6303,2.0341,0.199
09/01/2003,ETANOL HIDRATADO,SUDESTE,23336,R$/l,1.1165,0.19864,0.729,1.999,0.2415,0.177913121361397,0.875,0.17385,0.547,1.739,0.199
09/01/2003,ETANOL HIDRATADO,SUL,6529,R$/l,1.2963,0.16807,0.89,1.996,0.3065,0.129653629561058,0.9898,0.15509,0.4676,1.5032,0.157
10/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3097,R$/l,1.2902,0.16504,0.92,1.78,0.3308,0.127918152224461,0.9594,0.13044,0.4876,1.4074,0.136
10/01/2003,ETANOL HIDRATADO,NORDESTE,4931,R$/l,1.4491,0.17833,0.95,2.12,0.3001,0.123062590573459,1.149,0.14251,0.6143,1.778,0.124
10/01/2003,ETANOL HIDRATADO,NORTE,1092,R$/l,1.6729,0.24079,1.29,2.4,0.4717,0.143935680554725,1.2012,0.23483,0.5763,1.87,0.195
10/01/2003,ETANOL HIDRATADO,SUDESTE,20314,R$/l,1.0869,0.21089,0.69,1.999,0.2567,0.194028889502254,0.8302,0.18496,0.404,1.739,0.223
10/01/2003,ETANOL HIDRATADO,SUL,5591,R$/l,1.2529,0.18208,0.87,1.79,0.3074,0.145326841727193,0.9455,0.1612,0.467,1.35,0.17
11/01/2003,ETANOL HIDRATADO,CENTRO OESTE,2989,R$/l,1.2558,0.16597,0.92,1.75,0.3468,0.13216276477146,0.909,0.12915,0.4983,1.2948,0.142
11/01/2003,ETANOL HIDRATADO,NORDESTE,4638,R$/l,1.4199,0.18136,0.95,2.12,0.3288,0.12772730473977,1.0911,0.14135,0.6603,1.6804,0.13
11/01/2003,ETANOL HIDRATADO,NORTE,1052,R$/l,1.6561,0.25136,1.25,2.4,0.4885,0.151778274258801,1.1676,0.23811,0.56,1.87,0.204
11/01/2003,ETANOL HIDRATADO,SUDESTE,19368,R$/l,1.07,0.20103,0.69,1.99,0.2568,0.187878504672897,0.8132,0.15746,0.4117,1.739,0.194
11/01/2003,ETANOL HIDRATADO,SUL,5362,R$/l,1.2087,0.18553,0.81,1.89,0.3056,0.153495491023414,0.9031,0.1464,0.559,1.745,0.162
12/01/2003,ETANOL HIDRATADO,CENTRO OESTE,3718,R$/l,1.312,0.15824,0.91,1.93,0.3467,0.120609756097561,0.9653,0.12289,0.4983,1.48,0.127
12/01/2003,ETANOL HIDRATADO,NORDESTE,5785,R$/l,1.3676,0.19329,0.89,2,0.3309,0.141335185726821,1.0367,0.13403,0.6603,1.7542,0.129
12/01/2003,ETANOL HIDRATADO,NORTE,1307,R$/l,1.6492,0.25451,1.25,2.4,0.4708,0.154323308270677,1.1784,0.22453,0.6349,1.87,0.191
12/01/2003,ETANOL HIDRATADO,SUDESTE,24115,R$/l,1.0895,0.18492,0.749,1.95,0.2376,0.169729233593391,0.8519,0.14188,0.4831,1.7498,0.167
12/01/2003,ETANOL HIDRATADO,SUL,6673,R$/l,1.2478,0.16518,0.847,1.79,0.3041,0.132376983490944,0.9437,0.15153,0.561,1.3971,0.161
